2023-10-15 17:20:27 INFO  DispatcherServlet:554 - Completed initialization in 1 ms
2023-10-15 17:20:27 DEBUG Logger:73 - Writing Whole Map to file
2023-10-15 17:20:27 DEBUG Logger:74 - AllSkinsstring: {Skinhash=100.0}
2023-10-15 17:20:27 DEBUG Logger:62 - /updateSkin {SkinHash=Skinhash, Steamprice=100.0, Success=true}
2023-10-15 17:20:36 DEBUG Logger:73 - Writing Whole Map to file
2023-10-15 17:20:36 DEBUG Logger:74 - AllSkinsstring: {Skinhash=100.0}
2023-10-15 17:20:36 DEBUG Logger:62 - /updateSkin {SkinHash=Skinhash, Steamprice=100.0, Success=true}
2023-10-15 17:21:05 INFO  CsgoItemHandlerApplication:51 - Starting CsgoItemHandlerApplication using Java 19-ea with PID 14108 (E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler\target\classes started by timle in E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler)
2023-10-15 17:21:05 INFO  CsgoItemHandlerApplication:637 - No active profile set, falling back to 1 default profile: "default"
2023-10-15 17:21:06 INFO  TomcatWebServer:108 - Tomcat initialized with port(s): 8080 (http)
2023-10-15 17:21:06 INFO  Http11NioProtocol:173 - Initializing ProtocolHandler ["http-nio-8080"]
2023-10-15 17:21:06 INFO  StandardService:173 - Starting service [Tomcat]
2023-10-15 17:21:06 INFO  StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/10.1.13]
2023-10-15 17:21:06 INFO  [/]:173 - Initializing Spring embedded WebApplicationContext
2023-10-15 17:21:06 INFO  ServletWebServerApplicationContext:291 - Root WebApplicationContext: initialization completed in 1024 ms
2023-10-15 17:21:07 INFO  Http11NioProtocol:173 - Starting ProtocolHandler ["http-nio-8080"]
2023-10-15 17:21:07 INFO  TomcatWebServer:220 - Tomcat started on port(s): 8080 (http) with context path ''
2023-10-15 17:21:07 INFO  CsgoItemHandlerApplication:57 - Started CsgoItemHandlerApplication in 1.824 seconds (process running for 3.447)
2023-10-15 17:21:11 INFO  [/]:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-10-15 17:21:11 INFO  DispatcherServlet:532 - Initializing Servlet 'dispatcherServlet'
2023-10-15 17:21:11 INFO  DispatcherServlet:554 - Completed initialization in 1 ms
